src_ip,dst_ip,length,protocol,src_port,dst_port,flags,timestamp
192.168.31.136,34.139.124.58,1659,6,37416,443,PA,2025-05-17 13:37:18
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:18
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:18
34.160.144.191,192.168.31.136,143,6,443,60488,PA,2025-05-17 13:37:18
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:18
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:18
192.168.31.136,34.139.124.58,288,6,37416,443,PA,2025-05-17 13:37:18
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:18
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:18
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:18
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:18
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:19
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:19
192.168.31.136,34.139.124.58,288,6,37416,443,PA,2025-05-17 13:37:19
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:19
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:19
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:19
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:19
192.168.31.136,34.139.124.58,288,6,37416,443,PA,2025-05-17 13:37:19
192.168.31.136,34.149.100.209,188,6,34786,443,PA,2025-05-17 13:37:19
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:19
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:19
192.168.31.136,34.149.100.209,208,6,34786,443,PA,2025-05-17 13:37:19
192.168.31.136,34.149.100.209,96,6,34786,443,PA,2025-05-17 13:37:19
192.168.31.136,34.149.100.209,96,6,34786,443,PA,2025-05-17 13:37:19
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:19
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:19
192.168.31.136,34.149.100.209,188,6,34786,443,PA,2025-05-17 13:37:19
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:19
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:19
192.168.31.136,34.149.100.209,96,6,34786,443,PA,2025-05-17 13:37:19
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:20
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:20
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:20
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:20
192.168.31.136,34.149.100.209,188,6,34786,443,PA,2025-05-17 13:37:20
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:20
192.168.31.136,34.149.100.209,96,6,34786,443,PA,2025-05-17 13:37:20
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:20
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:20
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:20
192.168.31.136,34.139.124.58,153,6,37416,443,PA,2025-05-17 13:37:20
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:20
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:20
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:20
192.168.31.136,34.139.124.58,786,6,37416,443,PA,2025-05-17 13:37:20
34.149.100.209,192.168.31.136,139,6,443,34786,PA,2025-05-17 13:37:20
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:20
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:20
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:20
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:20
34.149.100.209,192.168.31.136,7416,6,443,34786,PA,2025-05-17 13:37:20
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:20
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:20
34.149.100.209,192.168.31.136,139,6,443,34786,PA,2025-05-17 13:37:20
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:21
34.149.100.209,192.168.31.136,7416,6,443,34786,PA,2025-05-17 13:37:21
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:21
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:21
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:21
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:21
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:21
34.149.100.209,192.168.31.136,139,6,443,34786,PA,2025-05-17 13:37:21
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:21
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:21
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:21
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:21
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:21
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:21
34.149.100.209,192.168.31.136,7416,6,443,34786,PA,2025-05-17 13:37:21
34.149.100.209,192.168.31.136,207,6,443,34786,PA,2025-05-17 13:37:21
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:22
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:21
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:22
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:22
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:22
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:22
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:22
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:22
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:22
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:22
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:22
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:22
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:22
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:22
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:22
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:22
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:22
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:23
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:23
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:23
34.139.124.58,192.168.31.136,89,6,443,37416,PA,2025-05-17 13:37:23
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:23
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:23
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:23
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:23
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:23
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:23
34.139.124.58,192.168.31.136,89,6,443,37416,PA,2025-05-17 13:37:23
34.160.144.191,192.168.31.136,143,6,443,60488,PA,2025-05-17 13:37:23
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:23
34.160.144.191,192.168.31.136,143,6,443,60488,PA,2025-05-17 13:37:23
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:23
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:23
34.139.124.58,192.168.31.136,89,6,443,37416,PA,2025-05-17 13:37:23
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:23
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:23
34.149.100.209,192.168.31.136,81,6,443,34786,PA,2025-05-17 13:37:23
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:23
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:24
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:24
192.168.31.136,34.149.100.209,208,6,34786,443,PA,2025-05-17 13:37:24
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:24
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:24
192.168.31.136,34.149.100.209,96,6,34786,443,PA,2025-05-17 13:37:24
34.139.124.58,192.168.31.136,519,6,443,37416,PA,2025-05-17 13:37:24
192.168.31.136,34.149.100.209,208,6,34786,443,PA,2025-05-17 13:37:24
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:24
192.168.31.136,34.139.124.58,153,6,37416,443,PA,2025-05-17 13:37:24
192.168.31.136,34.139.124.58,786,6,37416,443,PA,2025-05-17 13:37:25
192.168.31.136,34.139.124.58,153,6,37416,443,PA,2025-05-17 13:37:25
34.160.144.191,192.168.31.136,143,6,443,60488,PA,2025-05-17 13:37:25
192.168.31.136,34.139.124.58,786,6,37416,443,PA,2025-05-17 13:37:25
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:25
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:25
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:25
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:25
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:25
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:25
192.168.31.136,34.149.100.209,208,6,34786,443,PA,2025-05-17 13:37:25
192.168.31.136,34.149.100.209,96,6,34786,443,PA,2025-05-17 13:37:25
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:25
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:25
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:25
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:25
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:25
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:25
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:25
192.168.31.136,34.149.100.209,96,6,34786,443,PA,2025-05-17 13:37:25
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:26
34.149.100.209,192.168.31.136,207,6,443,34786,PA,2025-05-17 13:37:26
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:26
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:25
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:26
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:26
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:26
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:26
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:26
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:26
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:26
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:26
34.149.100.209,192.168.31.136,207,6,443,34786,PA,2025-05-17 13:37:27
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:26
192.168.31.136,34.139.124.58,786,6,37416,443,PA,2025-05-17 13:37:27
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:27
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:27
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:27
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:27
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:27
192.168.31.136,34.139.124.58,153,6,37416,443,PA,2025-05-17 13:37:27
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:27
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:27
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:27
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:27
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:27
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:27
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:27
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:27
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:27
34.139.124.58,192.168.31.136,60,6,443,37416,A,2025-05-17 13:37:27
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:27
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:27
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:28
34.149.100.209,192.168.31.136,207,6,443,34786,PA,2025-05-17 13:37:28
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:28
34.149.100.209,192.168.31.136,81,6,443,34786,PA,2025-05-17 13:37:28
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:28
34.139.124.58,192.168.31.136,89,6,443,37416,PA,2025-05-17 13:37:28
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:28
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:28
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:28
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:28
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:28
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:28
34.149.100.209,192.168.31.136,81,6,443,34786,PA,2025-05-17 13:37:29
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:29
34.139.124.58,192.168.31.136,519,6,443,37416,PA,2025-05-17 13:37:29
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:29
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:29
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:29
34.139.124.58,192.168.31.136,519,6,443,37416,PA,2025-05-17 13:37:29
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:29
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:29
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:29
34.139.124.58,192.168.31.136,519,6,443,37416,PA,2025-05-17 13:37:29
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:29
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:29
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:29
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:29
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:29
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:29
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:29
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:30
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:30
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:30
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:30
34.149.100.209,192.168.31.136,1466,6,443,34786,PA,2025-05-17 13:37:30
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:30
192.168.31.136,34.149.100.209,54,6,34786,443,A,2025-05-17 13:37:30
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:30
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:30
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:30
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:30
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:30
34.149.100.209,192.168.31.136,81,6,443,34786,PA,2025-05-17 13:37:30
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:30
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:30
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:30
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:30
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:31
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:31
34.139.124.58,192.168.31.136,519,6,443,37416,PA,2025-05-17 13:37:30
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:31
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:31
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:31
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:31
34.139.124.58,192.168.31.136,519,6,443,37416,PA,2025-05-17 13:37:31
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:31
34.139.124.58,192.168.31.136,89,6,443,37416,PA,2025-05-17 13:37:31
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:31
34.139.124.58,192.168.31.136,89,6,443,37416,PA,2025-05-17 13:37:31
34.139.124.58,192.168.31.136,519,6,443,37416,PA,2025-05-17 13:37:31
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:31
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:31
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:31
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:31
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:31
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:31
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:31
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:31
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:31
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:32
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:32
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:32
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:32
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:32
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:32
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:32
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:32
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:32
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:32
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:32
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:32
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:33
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:33
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:33
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:33
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:33
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:33
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:33
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:33
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:33
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:33
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:33
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:33
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:33
34.139.124.58,192.168.31.136,89,6,443,37416,PA,2025-05-17 13:37:33
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:33
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:34
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:34
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:34
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:34
192.168.31.136,34.139.124.58,54,6,37416,443,A,2025-05-17 13:37:34
34.139.124.58,192.168.31.136,519,6,443,37416,PA,2025-05-17 13:37:34
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:34
192.168.31.136,34.149.100.209,214,6,34786,443,PA,2025-05-17 13:37:34
192.168.31.136,34.149.100.209,214,6,34786,443,PA,2025-05-17 13:37:34
192.168.31.136,34.149.100.209,214,6,34786,443,PA,2025-05-17 13:37:34
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:34
34.149.100.209,192.168.31.136,165,6,443,34786,PA,2025-05-17 13:37:34
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:34
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:34
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:34
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:34
192.168.31.136,34.149.100.209,214,6,34786,443,PA,2025-05-17 13:37:34
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:34
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:34
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:34
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:34
34.149.100.209,192.168.31.136,165,6,443,34786,PA,2025-05-17 13:37:34
34.149.100.209,192.168.31.136,165,6,443,34786,PA,2025-05-17 13:37:34
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:35
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:35
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:35
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:35
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:35
34.149.100.209,192.168.31.136,165,6,443,34786,PA,2025-05-17 13:37:35
192.168.31.136,34.149.100.209,100,6,34786,443,PA,2025-05-17 13:37:35
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:35
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:35
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:35
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:35
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:35
34.160.144.191,192.168.31.136,139,6,443,60488,PA,2025-05-17 13:37:35
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:35
192.168.31.136,34.160.144.191,183,6,60488,443,PA,2025-05-17 13:37:35
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:35
34.149.100.209,192.168.31.136,60,6,443,34786,A,2025-05-17 13:37:35
34.160.144.191,192.168.31.136,60,6,443,60488,A,2025-05-17 13:37:35
192.168.31.136,34.160.144.191,100,6,60488,443,PA,2025-05-17 13:37:35
192.168.31.136,34.149.100.209,207,6,46766,443,PA,2025-05-17 13:41:48
34.149.100.209,192.168.31.136,60,6,443,46766,A,2025-05-17 13:41:48
34.149.100.209,192.168.31.136,166,6,443,46766,PA,2025-05-17 13:41:48
192.168.31.136,34.149.100.209,100,6,46766,443,PA,2025-05-17 13:41:48
34.149.100.209,192.168.31.136,60,6,443,46766,A,2025-05-17 13:41:48
192.168.31.136,34.149.100.209,223,6,46766,443,PA,2025-05-17 13:41:48
34.149.100.209,192.168.31.136,60,6,443,46766,A,2025-05-17 13:41:48
34.149.100.209,192.168.31.136,166,6,443,46766,PA,2025-05-17 13:41:48
192.168.31.136,34.149.100.209,100,6,46766,443,PA,2025-05-17 13:41:48
